,original_text,disfluent_text,binary_label,token_tags
4759,What compounds can be masked with the molecules of the host cell in order for a virus to evade detection?,"What compounds can be masked with the molecules of the host cell in order for amino acids to evade detection, uh actually for a virus to evade detection?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4760,What to do university students find the dated sixteenth century?,When or what to do university students find the dated sixteenth century?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4761,Where are the least amount of the factories found?,Where are the least amount of the water pollution no the least amount of factories found?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4762,When have humans started impacting the delta?,What centuries uhh when have humans started impacting the delta?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4763,Some people describe what between individuals or groups as non-imperialism or non-colonialism?,Some people describe which or no make that what between individuals or groups as non-imperialism or non-colonialism?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4764,nequality in the presence of credit market perfections has what kind of effect on human capital formation?,When did Galor  i mean nequality in the presence of credit market perfections has what kind of effect on human capital formation?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4765,What kind of sediment particles are there?,What kind of species err rather sediment  particles are there?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4766,Who influenced the Taliban's ideology?,What did or uh who influenced the Taliban's ideology?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4767,What increases with the increase of income inequality?,What increases Survival  no sorry what increases with the increase of income inequality?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4768,How did the Camden 28 decide to submit themselves to the court after pleading guilty?,How did the Camden 28 decide to use solidarity tactics to secure no no decide to submit themselves to the court after pleading guilty?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4769,What are the two principal Asian-American groups living in the west side neighborhood of Fresno?,The west  whoops What are the two principal Asian-American groups living in the west side neighborhood of Fresno?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4770,What is the weakest main interaction?,What is the strongest no no the weakest main interaction?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4771,Aristotle believed that objects in motion on Earth would stay that way if what?,"Aristotle believed that elements, sorry, objects in motion on Earth would stay that way if what?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4772,What were casualties of battle?,Who was no what were casualties of battle?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4773,What has had a negative impact on the labor markets in the US?,What has had a negative impact on organized labor or wait make that on the labor markets in the US?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4774,When was Garrison born?,Where was or no make  that when was Garrison born?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4775,What is the largest main branch of the Rhine?,"What is the largest main branch of the Pannerdens Kanaal, sorry that should be the Rhine?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
4776,What fields may pharmacy informatics also work in?,What two things no What fields may pharmacy informatics also work in?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4777,Why has Bloc seen many improvements over the past decade?,What suffered considerably for Warsaw oh rather why has Bloc seen many improvements over the past decade?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4778,What has crime rate been shown not to be correlated with in a society?,How has or no rather what has crime rate been shown not to be correlated with in a society?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4779,What is the name of Harvard's primary recreational sports facility?,What is the Lavietes pavilion at Harvard I mean what is the name of Harvard's primary recreational sports facility?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4780,From the perspective of whom in the car is the vehicle and everything inside of it at rest?,"What doesn't, or rather, from the perspective of whom in the car is the vehicle and everything inside of it at rest?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4781,What was Leon's first literary cabaret?,What was Schiller's or no make that Leon's first literary cabaret?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4782,Whose activities were the French able to lose knowledge of?,What difficulties or rather whose activities were the French able to lose knowledge of?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4783,What Shakespeare scholar is currently on the university's faculty?,"Who is the current, oh no, what Shakespeare scholar is currently on the university's faculty?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4784,The US Government can refer the bill to whom?,The US Government can submit er better refer the bill to whom?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4785,What tracts does commensal flora help pathogens thrive in?,What tracts does bacterial gastroenteritis no commensal flora help pathogens thrive in?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4786,What kind of sleep was discovered at the U of C in 1947?,What kind of sleep was discovered at the U of C in 1953 no 1947?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
4787,Who lost money?,Who won no wait Who lost money?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4788,In which county does Jacksonville reside?,In which county does Duval I mean Jacksonville reside?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F']"
4789,What are fossil sequences applied to?,Which are or rather what are fossil sequences applied to?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4790,Who was one of the most famous people born in Wola?,What was er who was one of the most famous people born in Wola?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4791,What does following the rules help to preserve with a protest?,What does being a Conservative do no what does following the rules help to preserve with a protest?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4792,When did Germany invade Poland and in doing so start World War I?,How I mean when did Germany invade Poland and in doing so start World War I?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4793,When weren't Joseph Schumpeter and Norman Angell at their most prolific writing period?,When weren't J.A. Hobson no Joseph Schumpeter and Norman Angell at their most prolific writing period?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4794,What kingdom annexed Duchy in 1796?,What kingdom annexed Warsaw the capital of the Polish-Lithuanian Commonwealth er make that Duchy in 1796?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4795,What is St. John's Castle the most interesting example of?,What is St. John's Castle represented no um sorry the most interesting example of?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4796,What can faith groups ask the Presiding Officer to do for them?,How long er what can faith groups ask the Presiding Officer to do for them?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4797,When was the measurement of the Rhine introduced?,When was the scale to weigh the Rhine introduced shoot when was the measurement of the Rhine introduced?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4798,"What did Ibn Sina, who lived from 1031-1095 base his hypothesis for land formation on?","What did Ibn Sina, who lived from 1031-1095 base his hypothesis for construction, no wait, land formation on?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4799,How many factors of health and social problems did Wilkinson and PIckett not identify?,How many states no the factors of health and social problems did Wilkinson and Pickett not identify?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4800,If 15 were to be considered as prime what would the sieve of Eratosthenes yield for all other numbers?,"If 15 were to be considered as prime what would the sieve of Euclid sorry, rather Eratosthenes yield for all other numbers?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4801,Are sheaths wider or narrower in size near the mouth?,Are tentacles or no make that sheaths wider or narrower in size near the mouth?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4802,What lab does the university have a joint stake in?,Which lab or no rather what lab does the university have a joint stake in?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4803,What did the Islamic State proclaim itself in 2015?,"What did the Islamic State proclaim itself in 2014, make that 2015?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
4804,What can the growth elasticity of poverty not depend on?,How can the or no rather what can the growth elasticity of poverty not depend on?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4805,How many missles were at the nuclear test site?,The result of the disobedience protesting the nuclear site was How many missles were at the nuclear test site?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4806,The Taliban was so different from other moments that they could be more accurately described as being what?,"The Taliban was so different from other countries er uh forgive me, moments that they could be more accurately described as being what?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4807,How long were the fighters of the German Ghetto Uprising able to hold out?,How long were the fighters of the Poland sorry German Ghetto Uprising able to hold out?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4808,How many hundred of years was Scotland directly governed by the parliament of Great Britain?,How did the commission promote Scottish self-governance no change that to how many hundred of years was Scotland directly governed by the parliament of Great Britain?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4809,The Second World War caused what to be shelved?,What was no The Second World War caused what to be shelved?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4810,The Kronenberg Palace had been an exceptional example of what type of architecture?,The Warsaw Philharmony edifice umm rather the Kronenberg Palace had been an exceptional example of what type of architecture?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4811,When was the University Library founded?,"How, sorry, when was the University Library founded?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4812,When was a study conducted of Swedish counties?,When was economist no a study conducted of Swedish counties?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4813,Who is elected at the beginning of each term?,"Who makes, no let me ask, who is elected at the beginning of each term?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4814,In what century did the North Sea discharge into the Nederrijn river?,In what century did branches Waal and Nederrijn-Lek um the North Sea discharge into the Nederrijn river?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4815,What is the name of another type of prime here p+1 or p-1 takes a certain shape?,What is the name of another type of test I mean prime here p+1 or p-1 takes a certain shape?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4816,Where does manufacturing take place?,When does Where does manufacturing take place?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4817,What body would determine that funding for course content is forbidden?,What schools er body would determine that funding for course content is forbidden?,D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4818,What is the name given to the university's main library?,"In what year, actually, what is the name given to the university's main library?",D,"['D', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4819,What was one of the cities that had a port on the Black Sea?,What was one of the countries no the cities that had a port on the Black Sea?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4820,Where was French withdrawal to?,Where was the British or instead the French withdrawal to?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4821,What are found in fossils?,What helps or rather what are found in fossils?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4822,When did the Iranian government not get a resurgence?,Who stated er when did the Iranian government not get a resurgence?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4823,Who are elected using an open ballot?,What type er who are elected using an open ballot?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4824,What does sleep have no effect on?,How does sleep I mean what does sleep have no effect on?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4825,Where does the North Sea discharge into?,Where does the Rotterdam no the North Sea discharge into?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4826,When was the first Sino-Japanese War?,When was the second umm rather first Sino-Japanese War?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4827,What were the national elections in 1994 canceled by?,What were the national elections in 1990 hold on 1994 canceled by?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4828,Was was the plan for Langlades mission?,How was or no rather what was the plan for Langlades mission?,D,"['D', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4829,Who accepts the notion of the Kuznets curve hypothesis?,What no no who accepts the notion of the Kuznets curve hypothesis?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4830,Who did the Ottoman empire ally with in WW I?,Who did Germany or make that the Ottoman empire ally with in WW I?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4831,Who refused to endorse the IPCC?,Who refused to endorse the UNEP  uh IPCC?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
4832,Invertebrates do not generate what type of cells that are a part of the vertebrate adaptive immune system?,Invertebrates do not generate what type of lymphocytes uh er cells that are a part of the vertebrate adaptive immune system?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4833,When was the military-political complex reflected upon within the scope of understanding imperialism?,When was the debated no the military-political complex reflected upon within the scope of understanding imperialism?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4834,When wasn't the French and Indian War?,When was no no um wasn't the French and Indian War?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4835,What does the Beroe eat?,What does Mnemiopsis er the Beroe eat?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
